"roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
124,-42.1,165,17,0.13,0.11,-0.15,50,44,-155,167,610,-299,-61.9,24.5,-126,27,0.42,-0.43,0.46,-251,-70,18,-141,165,679,50.29519541,-32.31574849,-95.54757983,18,0.16,0.02,0.07,-56,85,-144,-569,275,58,0,0,0,40,0.88,0.61,0.3,-4,393,-52,-81,722,437,"A"
124,-42.2,165,17,0.14,0.11,-0.16,47,45,-154,171,613,-301,-61.2,23.8,-126,26,0.35,-0.51,0.59,-246,-78,10,-140,167,672,42.59163165,-29.404444,-104.1791643,17,0.21,-0.08,0.05,-47,67,-140,-561,267,60,0,0,0,40,0.92,0.66,0.31,-2,385,-52,-78,724,435,"A"
124,-42.2,165,17,0.13,0.11,-0.16,47,46,-155,162,614,-297,-60.3,22.9,-126,25,0.4,-0.63,0.77,-237,-78,4,-150,153,665,38.42931997,-29.9462229,-107.349519,17,0.27,-0.11,0,-48,61,-143,-570,266,56,0,0,0,39,0.93,0.63,0.38,-3,382,-51,-83,731,440,"A"
124,-42.3,165,17,0.11,0.11,-0.16,49,45,-155,165,611,-304,-59,22.1,-126,25,0.5,-0.69,0.9,-230,-80,10,-154,179,669,38.53216012,-29.74061217,-107.4020116,16,0.32,-0.11,-0.16,-46,59,-138,-570,257,55,0,0,0,40,0.93,0.64,0.39,2,385,-56,-75,720,437,"A"
124,38.8,4,20,0.05,0.08,-0.13,-68,64,-171,17,586,-368,139,-27.4,119,31,0.34,-0.5,0.74,-294,-45,-68,-412,259,520,-80.86623705,-29.35432215,67.75879711,2,-0.08,0.16,-0.03,-6,-15,13,-542,311,-114,-0.69,-2.59,-82.5,1,-0.03,0.06,-0.03,6,0,-9,70,601,444,"A"
123,39.1,3.56,20,0.02,0.1,-0.2,-64,71,-167,13,583,-365,139,-27.9,118,32,0.29,-0.51,0.77,-300,-45,-67,-416,263,519,-69.75544112,-32.69674653,76.96362406,2,-0.08,0.18,0,-6,-12,13,-538,310,-107,-0.67,-2.59,-82.5,1,-0.02,0.06,-0.03,4,-1,-10,69,602,442,"A"
123,39.2,3.34,19,0,0.1,-0.2,-63,65,-164,9,593,-357,139,-28,118,31,0.26,-0.51,0.79,-297,-46,-69,-415,262,530,-77.41752759,-30.43003069,70.65177522,2,-0.08,0.16,0,-6,-14,13,-538,317,-109,-0.68,-2.57,-82.5,1,-0.03,0.08,-0.03,5,-1,-8,73,606,439,"A"
123,39.3,3,19,0.02,0.11,-0.2,-61,61,-166,13,584,-360,139,-28.1,118,32,0.22,-0.53,0.87,-298,-46,-70,-418,263,531,-72.1920287,-36.38020419,72.1920287,2,-0.06,0.16,0.02,-7,-13,13,-542,304,-109,-0.7,-2.57,-82.5,1,-0.03,0.06,-0.05,5,1,-10,74,607,450,"A"
122,39.6,2.28,19,0.02,0.13,-0.16,-62,62,-165,17,581,-355,140,-28.4,118,31,0.24,-0.55,0.92,-296,-45,-73,-416,271,524,-80.89242256,-37.016848,62.84360473,2,-0.06,0.14,0.02,-8,-16,13,-543,309,-111,-0.8,-2.52,-82.5,1,-0.03,0.06,-0.07,5,0,-8,76,604,447,"A"
122,39.7,1.99,19,0.03,0.11,-0.16,-61,63,-167,11,589,-347,140,-28.6,118,32,0.26,-0.55,0.89,-297,-44,-74,-415,269,521,-77.94151146,-42.62388609,61.72916462,2,-0.06,0.13,-0.02,-10,-17,14,-539,308,-103,-0.85,-2.54,-82.5,1,-0.03,0.05,-0.05,6,-3,-7,73,604,450,"A"
122,39.8,1.77,19,0.03,0.11,-0.15,-64,64,-168,13,580,-360,141,-28.8,118,31,0.27,-0.55,0.84,-295,-46,-73,-410,263,520,-74.92842973,-37.17659249,68.89243882,2,-0.06,0.14,-0.03,-8,-15,14,-542,306,-109,-0.97,-2.55,-82.5,1,-0.03,0.06,-0.05,5,-3,-7,65,606,446,"A"
122,40.3,0.78,19,0.02,0.11,-0.15,-64,65,-167,6,584,-346,141,-29.4,117,31,0.24,-0.53,0.85,-295,-47,-72,-414,273,520,-84.78658406,-19.86379625,68.34470698,3,-0.06,0.13,-0.02,-5,-19,16,-548,305,-102,-1.06,-2.58,-82.5,1,-0.02,0.08,-0.03,4,0,-8,72,606,444,"A"
121,40.5,0.06,19,0.02,0.11,-0.18,-64,63,-168,5,589,-347,142,-29.8,117,32,0.22,-0.56,0.89,-299,-43,-71,-421,274,517,-92.54269601,-19.13749922,60.72690303,3,-0.05,0.13,-0.08,-5,-21,15,-544,306,-99,-1.11,-2.43,-82.5,1,-0.03,0.06,-0.03,4,-1,-7,70,604,445,"A"
121,40.9,-0.65,19,0.03,0.11,-0.16,-63,64,-167,0,590,-361,143,-29.9,117,32,0.19,-0.56,0.94,-299,-45,-79,-410,278,526,-78.05624981,-26.70422682,72.0418501,2,-0.05,0.14,-0.07,-6,-16,15,-552,302,-98,-0.93,-2.34,-82.6,1,-0.02,0.06,-0.05,5,1,-7,70,609,451,"A"
121,41,-0.87,20,0.05,0.11,-0.16,-63,65,-170,0,588,-360,143,-30,117,32,0.24,-0.53,0.82,-300,-43,-80,-414,270,516,-74.16704288,-30.00209613,74.16704288,2,-0.03,0.14,-0.07,-7,-16,16,-547,307,-100,-0.9,-2.28,-82.6,1,-0.02,0.06,-0.05,3,2,-9,70,607,458,"A"
121,41,-0.94,19,0.05,0.11,-0.16,-64,66,-167,3,585,-357,143,-30.1,117,32,0.27,-0.5,0.74,-303,-42,-79,-418,274,513,-69.58212207,-23.0982739,82.2118795,2,-0.03,0.14,-0.07,-5,-14,16,-539,296,-98,-0.88,-2.24,-82.6,1,-0.02,0.06,-0.05,4,1,-7,72,608,452,"A"
120,41.1,-1.19,19,0.06,0.11,-0.16,-64,63,-167,-3,594,-353,143,-30.7,116,33,0.32,-0.45,0.61,-316,-44,-73,-415,274,516,-85.00380001,-21.02413768,67.65259434,2,-0.06,0.16,-0.02,-5,-18,15,-542,299,-85,-0.9,-2.21,-82.6,1,-0.03,0.06,-0.08,4,2,-6,72,602,458,"A"
120,41.1,-1.22,19,0.08,0.13,-0.16,-63,63,-166,-1,591,-360,143,-31,116,33,0.4,-0.47,0.61,-315,-42,-78,-414,271,519,-94.15173469,-16.24033701,60.15444128,3,-0.05,0.14,-0.03,-4,-20,14,-546,305,-100,-0.93,-2.2,-82.6,1,-0.03,0.06,-0.1,3,-1,-8,65,604,455,"A"
120,41.1,-1.27,19,0.08,0.11,-0.16,-63,62,-168,-2,575,-344,142,-31.4,116,33,0.43,-0.45,0.57,-307,-45,-81,-418,273,525,-87.67400783,-20.36838047,65.20725718,3,-0.05,0.16,-0.05,-5,-19,15,-548,305,-104,-1.02,-2.18,-82.6,1,-0.03,0.06,-0.11,4,-3,-8,69,608,456,"A"
120,41.1,-1.28,19,0.08,0.11,-0.16,-64,62,-166,-5,580,-359,142,-31.8,116,32,0.48,-0.43,0.56,-297,-42,-81,-421,267,522,-79.13271561,-22.41493903,72.99486061,2,-0.05,0.16,-0.05,-5,-16,15,-537,306,-103,-1.13,-2.18,-82.6,1,-0.03,0.08,-0.1,5,-4,-9,69,609,453,"A"
120,41.2,-1.34,19,0.08,0.11,-0.16,-65,65,-167,-5,586,-348,142,-32.2,116,30,0.51,-0.42,0.52,-281,-46,-79,-424,264,530,-74.329234,-29.42487251,74.329234,2,-0.06,0.16,-0.02,-6,-14,14,-551,300,-101,-1.21,-2.19,-82.6,1,-0.03,0.06,-0.07,3,-5,-7,64,607,455,"A"
121,41.2,-1.37,19,0.11,0.11,-0.15,-64,64,-168,-8,582,-359,140,-35.9,116,32,0.42,-0.67,0.97,-303,-55,-60,-440,257,521,-65.8051804,-20.52979648,87.02200105,2,-0.13,0.21,0.16,-4,-12,15,-538,306,-102,-0.67,-1.83,-82.6,1,0,0.1,-0.03,5,1,-5,66,605,448,"A"
108,33,-15.2,17,0.14,-0.02,-0.05,-12,50,-156,54,610,-320,147,-40.4,111,32,0.37,-0.48,0.64,-299,-54,-76,-434,277,501,-65.38271988,-23.01111821,86.37531592,3,-0.02,0.13,-0.15,-6,-16,20,-545,303,-80,-0.76,-1.89,-82.2,1,-0.03,0.06,-0.03,6,-1,-3,71,602,448,"A"
108,33.6,-15,17,0.13,0.02,-0.05,-17,57,-156,40,607,-320,147,-41.1,110,33,0.1,-0.5,1.05,-309,-50,-71,-425,273,504,-57.89590247,-42.28539261,81.76450458,2,-0.05,0.18,0.1,-9,-12,16,-551,293,-81,-0.77,-2,-82.2,1,-0.03,0.08,-0.02,5,-3,-2,71,601,445,"A"
109,33.8,-14.9,17,0.14,0,-0.03,-19,60,-158,37,609,-330,148,-41,110,33,0.08,-0.5,1.1,-308,-49,-74,-428,283,499,-32.0398588,-51.77351648,94.3910502,2,-0.05,0.18,0.08,-11,-7,18,-543,302,-83,-0.79,-2.01,-82.2,1,-0.03,0.08,-0.02,5,-2,-3,61,609,451,"A"
110,34.1,-14.5,17,0.19,-0.03,-0.03,-25,66,-152,27,615,-320,150,-40.8,109,32,0.1,-0.51,1.12,-300,-47,-81,-422,284,520,-71.03660382,-46.48922955,65.77709012,3,-0.08,0.19,0.13,-11,-16,15,-546,298,-68,-0.77,-1.95,-82.1,1,-0.02,0.11,-0.02,8,0,-2,69,603,459,"A"
112,34.9,-12.2,19,0.24,-0.1,-0.07,-57,59,-162,14,607,-341,151,-41.2,108,32,0.31,-0.48,0.71,-302,-44,-82,-420,287,497,-95.93553574,-7.126218525,60.60374607,3,-0.1,0.18,0.21,-2,-23,16,-546,306,-95,-0.46,-1.81,-81.8,1,-0.03,0.06,-0.02,5,2,-4,72,607,454,"A"
112,35.4,-11.9,20,0.11,-0.05,-0.05,-66,67,-174,6,596,-341,151,-41.6,107,32,0.32,-0.47,0.66,-302,-42,-81,-416,289,501,-90.93670954,-16.51486774,63.33351314,3,-0.11,0.16,0.16,-5,-24,18,-535,307,-81,-0.37,-1.87,-81.9,1,-0.02,0.03,-0.03,5,0,-3,69,600,448,"A"
113,35.7,-11.7,20,0.06,-0.03,-0.05,-64,68,-175,6,602,-340,151,-41.9,107,32,0.32,-0.47,0.64,-303,-42,-78,-420,282,503,-91.43434841,-17.30718834,62.5510387,3,-0.11,0.16,0.13,-5,-23,17,-544,304,-95,-0.39,-1.87,-81.9,0,-0.02,0.03,-0.05,1,-2,-2,67,610,460,"A"
113,35.9,-11.6,20,0.05,-0.02,-0.05,-62,66,-175,1,602,-348,151,-42.1,107,32,0.31,-0.45,0.64,-301,-44,-77,-431,291,500,-90.60021888,-20.67863433,62.08515699,3,-0.11,0.16,0.11,-6,-23,17,-545,304,-95,-0.45,-1.8,-82,1,-0.02,0.03,-0.05,1,-5,-2,68,610,451,"A"
115,36.5,-11.3,20,0.06,0.1,-0.03,-52,56,-179,-6,601,-344,150,-42.8,106,32,0.27,-0.48,0.69,-300,-47,-73,-422,285,507,-79.9685822,-36.67340591,64.05223127,3,-0.06,0.18,0.05,-9,-18,15,-543,303,-92,-0.67,-1.79,-82,1,-0.03,0.06,0.03,2,-5,-4,69,604,451,"A"
115,36.4,-11.2,20,0.08,0.14,-0.03,-52,57,-181,-2,596,-353,150,-42.9,106,32,0.26,-0.5,0.72,-300,-48,-74,-420,294,512,-88.17020743,-28.83341748,60.49380542,3,-0.06,0.18,0.05,-7,-19,14,-546,309,-91,-0.65,-1.77,-82,1,-0.03,0.06,0.05,3,-5,-3,74,598,444,"A"
115,36.3,-11.2,20,0.06,0.21,-0.03,-54,57,-181,1,599,-360,150,-43,106,32,0.26,-0.5,0.74,-301,-46,-74,-422,280,508,-77.19285208,-29.13164728,71.61534622,2,-0.06,0.19,0.03,-7,-17,16,-539,303,-102,-0.63,-1.78,-82,1,-0.05,0.08,0.05,5,-5,-4,71,610,448,"A"
115,33.7,-11.8,18,0.14,0.26,-0.46,-13,76,-159,16,601,-362,151,-43.7,105,32,0.24,-0.5,0.79,-301,-45,-76,-417,282,504,-69.30872098,-35.12068411,75.88155941,2,-0.06,0.21,0.1,-7,-13,14,-537,314,-96,-0.12,-2.03,-81.8,1,-0.08,0.1,0,3,4,-10,80,596,429,"A"
112,32,-11.6,17,0.08,0.18,-0.16,-33,52,-158,40,612,-328,151,-45.3,103,32,0.26,-0.5,0.8,-299,-45,-74,-417,280,501,-90.67408017,-27.92395466,58.38610424,3,-0.08,0.18,0.1,-7,-20,14,-541,311,-101,-0.37,-2.62,-81.9,1,-0.06,0.05,0,2,-1,-6,75,598,430,"A"
112,32,-12.6,18,-0.02,0.13,-0.08,-19,68,-157,38,601,-340,152,-46,102,32,0.27,-0.48,0.79,-297,-45,-76,-422,295,510,-91.22368087,-22.14940182,60.79514968,2,-0.08,0.16,0.07,-5,-18,13,-535,312,-108,-0.19,-2.64,-82.1,1,-0.13,0.03,-0.13,1,7,-10,79,599,428,"A"
112,31.9,-12.8,17,0.06,0.13,-0.1,-12,66,-149,39,602,-335,152,-46.3,102,32,0.27,-0.48,0.74,-299,-44,-78,-425,288,504,-95.59702877,-26.09102981,54.20816159,2,-0.06,0.16,0.05,-6,-19,12,-543,314,-108,-0.32,-2.86,-82.2,1,-0.16,0.02,-0.2,3,6,-10,75,599,429,"A"
112,31.7,-12.8,18,0.11,0.13,-0.15,-24,68,-156,39,593,-329,152,-46.6,102,32,0.27,-0.5,0.74,-299,-45,-76,-424,282,507,-93.02740141,-27.0549763,56.39426414,2,-0.06,0.16,0.03,-6,-18,12,-540,306,-94,-0.65,-3.11,-82.3,1,-0.18,0,-0.25,4,1,-12,76,600,433,"A"
112,31.7,-12.8,17,0.11,0.11,-0.18,-29,65,-156,40,606,-336,152,-46.7,102,32,0.27,-0.48,0.74,-299,-44,-76,-420,290,525,-89.88454303,-26.39228481,60.06967529,2,-0.06,0.16,0.03,-6,-18,13,-540,309,-102,-0.9,-3.27,-82.4,2,-0.19,0.02,-0.26,6,0,-14,80,599,449,"A"
112,31.6,-12.9,18,0.05,0.13,-0.18,-31,64,-157,40,605,-336,152,-47.2,101,32,0.27,-0.48,0.75,-300,-43,-75,-424,285,504,-83.93489455,-25.06869231,66.89640743,2,-0.06,0.18,0.02,-6,-18,15,-537,312,-104,-1.67,-3.87,-82.5,2,-0.19,0.02,-0.28,11,3,-12,70,601,450,"A"
112,31.2,-13.1,18,0.13,0.11,-0.13,-25,62,-159,42,610,-339,154,-48.8,98.8,32,0.26,-0.5,0.8,-298,-45,-79,-419,279,507,-55.42618345,-32.12885893,90.9951031,2,-0.06,0.19,0.02,-6,-10,15,-535,311,-108,-4.54,-4.58,-83.1,1,0.03,0.13,0.18,5,-9,-7,70,608,467,"A"
112,31.1,-13.1,18,0.13,0.11,-0.16,-26,65,-157,31,595,-341,154,-49.1,98.5,32,0.27,-0.5,0.77,-299,-45,-78,-421,285,505,-68.24626405,-37.67623417,75.22246596,2,-0.06,0.19,0.05,-7,-12,13,-535,314,-111,-3.94,-4.29,-83,1,0.02,0.13,0.21,5,2,-10,66,608,462,"A"
112,30.9,-12.9,18,0.16,0.1,-0.15,-27,64,-157,37,606,-344,154,-49.5,98.1,32,0.29,-0.5,0.77,-300,-44,-76,-416,273,504,-64.03024292,-38.99993486,78.3923235,2,-0.08,0.18,0.07,-7,-11,13,-536,318,-108,-2.72,-3.97,-83,2,0.03,0.08,0.1,5,13,-10,74,602,456,"A"
112,30.9,-12.7,18,0.16,0.1,-0.16,-29,64,-160,35,599,-330,154,-49.7,97.7,32,0.27,-0.5,0.77,-300,-46,-75,-418,281,507,-40.00782551,-40.00782551,98.74467744,2,-0.1,0.18,0.11,-7,-7,15,-532,313,-99,-2.13,-3.78,-83.1,1,0.02,0.05,-0.03,4,9,-8,72,605,453,"A"
112,30.8,-12.6,18,0.16,0.08,-0.16,-29,63,-159,39,612,-335,154,-49.9,97.6,32,0.27,-0.5,0.77,-299,-47,-74,-417,289,522,-42.99704408,-49.65477659,88.5353386,2,-0.11,0.19,0.15,-8,-7,13,-531,315,-98,-1.98,-3.67,-83.2,1,0.02,0.03,-0.07,6,5,-10,64,600,464,"A"
112,30.8,-12.5,18,0.14,0.1,-0.15,-27,64,-159,36,602,-337,154,-50,97.4,32,0.27,-0.5,0.79,-298,-45,-76,-422,282,512,-26.25945862,-60.7834956,89.26886373,2,-0.13,0.19,0.16,-11,-5,15,-538,327,-106,-1.93,-3.59,-83.3,1,0.02,0.02,-0.1,7,1,-8,67,604,458,"A"
113,30.7,-12.3,18,0.16,0.1,-0.16,-28,64,-159,32,602,-337,154,-50.3,97,32,0.26,-0.5,0.8,-300,-45,-74,-424,291,505,-32.50411456,-62.54608276,84.07519583,2,-0.16,0.16,0.23,-11,-6,14,-540,326,-111,-1.96,-3.49,-83.4,1,0.02,0.03,-0.07,9,-7,-8,58,607,453,"A"
113,30.7,-12.3,18,0.16,0.1,-0.18,-29,63,-157,36,603,-343,155,-50.4,96.9,32,0.26,-0.5,0.8,-298,-46,-76,-423,289,513,-35.62294762,-48.36239426,95.05468408,2,-0.18,0.13,0.26,-8,-6,14,-541,320,-115,-2.03,-3.44,-83.5,1,0.03,0.03,-0.05,8,-9,-7,64,607,464,"A"
113,30.6,-12.2,18,0.14,0.1,-0.18,-30,62,-159,34,600,-338,155,-50.5,96.7,32,0.26,-0.5,0.79,-299,-43,-75,-421,282,508,-29.33465887,-41.67824656,105.0098833,2,-0.19,0.1,0.3,-7,-5,15,-541,318,-113,-2.12,-3.38,-83.5,1,0.03,0.06,-0.03,6,-12,-6,62,608,460,"A"
113,30.6,-12.2,17,0.14,0.1,-0.16,-29,63,-156,36,601,-330,155,-50.6,96.5,32,0.27,-0.5,0.79,-297,-46,-77,-421,278,510,-22.51557964,-40.13939761,110.4040678,2,-0.21,0.06,0.33,-7,-4,16,-534,319,-112,-2.21,-3.29,-83.5,2,0.03,0.08,0.02,7,-13,-7,69,609,459,"A"
113,30.6,-12.1,18,0.13,0.1,-0.16,-30,64,-157,27,605,-343,155,-50.7,96.3,32,0.26,-0.5,0.77,-301,-46,-76,-424,288,505,-14.70894042,-34.90150202,118.9574496,2,-0.22,0.06,0.39,-7,-3,19,-541,313,-102,-2.25,-3.2,-83.4,2,0.05,0.11,0.07,9,-14,-6,66,605,465,"A"
113,30.4,-12.1,18,0.1,0.11,-0.18,-29,63,-159,33,605,-336,155,-51.6,95.1,32,0.27,-0.51,0.79,-299,-45,-76,-422,283,511,-68.73102547,-26.1452413,81.60634359,4,-0.22,0.13,0.28,-11,-27,31,-546,302,-102,-0.82,-2.13,-82.8,1,0.1,0.13,0.26,4,3,-6,77,598,431,"A"
113,30.4,-12.1,18,0.1,0.11,-0.18,-29,65,-160,29,607,-340,156,-51.9,94.9,32,0.27,-0.51,0.8,-301,-44,-76,-422,278,508,-54.96215215,-30.72321655,92.27974045,4,-0.18,0.18,0.13,-11,-19,29,-547,298,-116,0.01,-1.77,-82.7,1,0.1,0.1,0.26,2,9,-4,75,596,430,"A"
113,30.2,-12.1,17,0.1,0.11,-0.16,-30,63,-156,34,611,-339,156,-52.4,94,32,0.26,-0.5,0.8,-300,-44,-77,-423,285,504,-39.00352278,-29.68168029,107.0484603,3,-0.21,0.11,0.25,-10,-13,30,-541,308,-104,1.63,-0.99,-82.5,2,-0.02,0.05,-0.1,-3,17,-10,72,598,421,"A"
113,30.2,-12.1,17,0.11,0.11,-0.16,-30,63,-156,36,605,-339,156,-52.5,93.8,32,0.26,-0.5,0.79,-301,-44,-76,-416,290,506,-35.17582008,-38.25219028,103.7964847,4,-0.19,0.1,0.28,-13,-12,30,-547,312,-112,1.69,-0.92,-82.5,2,-0.03,0.05,-0.15,-3,17,-7,78,593,427,"A"
113,29.9,-12,17,0.1,0.13,-0.18,-30,64,-154,37,611,-327,157,-53.5,92.4,32,0.27,-0.5,0.77,-300,-45,-79,-428,280,521,-79.22294322,-33.47984062,66.95698886,6,-0.16,0.16,0.49,-18,-39,34,-547,297,-116,0.76,-0.8,-82.4,1,-0.06,0.06,-0.05,3,-1,-7,72,599,440,"A"
112,29.8,-12.4,18,0.03,0.13,-0.21,-27,62,-159,37,601,-327,157,-54.1,91.5,32,0.26,-0.5,0.75,-301,-44,-76,-424,284,514,-107.477585,-15.6996769,46.62209578,5,-0.03,0.16,0.08,-8,-45,23,-549,303,-127,0.46,-1.19,-82.2,1,-0.06,0.1,-0.03,5,1,-5,72,602,436,"A"
112,29.8,-12.6,17,0.05,0.1,-0.23,-28,63,-156,30,612,-331,157,-54.7,90.7,32,0.27,-0.5,0.77,-301,-44,-79,-422,283,504,-85.24662946,-12.94306452,70.14785703,5,0.05,0.16,-0.03,-6,-35,30,-546,305,-137,0.49,-1.46,-82.1,1,-0.06,0.06,-0.07,5,5,-8,77,607,440,"A"
112,29.8,-12.7,17,0.05,0.1,-0.21,-29,60,-156,30,605,-317,158,-54.9,90.3,32,0.26,-0.5,0.79,-299,-46,-77,-424,277,510,-83.81122089,-16.86588682,70.42488154,4,0.02,0.18,-0.02,-7,-31,27,-542,303,-137,0.38,-1.59,-82.1,1,-0.06,0.06,-0.11,3,2,-6,74,599,444,"A"
112,29.9,-12.8,18,0.06,0.1,-0.18,-28,62,-158,26,607,-332,158,-55.1,89.9,32,0.26,-0.5,0.79,-299,-47,-76,-420,281,504,-104.8970383,-22.48086509,46.21120959,4,0.03,0.14,0.02,-9,-35,18,-547,302,-137,0.15,-1.69,-82,1,-0.06,0.08,-0.13,3,-2,-6,66,604,446,"A"
112,29.7,-12.3,17,0.19,0.11,-0.13,-28,62,-157,31,609,-329,159,-56.1,88.2,32,0.26,-0.5,0.8,-301,-45,-77,-423,275,511,-99.66570051,-21.94467196,52.08024172,3,0.08,0.06,0.15,-7,-27,16,-552,301,-145,-0.56,-1.99,-82.1,1,-0.03,0.06,0,4,0,-4,73,606,440,"A"
113,29.5,-11.8,18,0.26,0.11,-0.11,-26,66,-160,27,603,-336,159,-56.4,87.6,32,0.26,-0.5,0.79,-300,-46,-77,-422,284,523,-108.8937037,-9.101121098,47.17300977,4,0.08,0.18,0.15,-4,-39,20,-546,300,-163,-0.44,-2.03,-82.1,1,-0.05,0.06,-0.03,5,2,-8,72,603,442,"A"
117,26.7,-6.05,19,0.77,0.14,0.03,-34,64,-173,60,594,-355,161,-57.6,85.2,32,0.26,-0.5,0.82,-301,-46,-76,-418,279,503,-132.9896997,-9.41186173,-22.10826203,3,0.24,-0.08,-0.44,-3,-31,-7,-557,291,-180,-0.58,-2.53,-82.1,1,-0.03,0.1,0,4,-3,-9,70,608,432,"A"
118,25.9,-4.57,18,0.77,0.18,-0.05,-26,69,-163,69,587,-355,161,-57.8,84.7,32,0.26,-0.51,0.82,-301,-45,-78,-416,287,495,-64.05223127,-36.67340591,-79.9685822,2,0.26,0.03,-0.48,-6,-10,-12,-556,280,-179,-0.58,-2.53,-82,1,-0.02,0.11,0,4,0,-8,70,599,437,"A"
119,24.9,-3.44,18,0.63,0.26,-0.03,-41,60,-163,81,590,-343,161,-58,84.3,32,0.26,-0.51,0.8,-299,-45,-80,-423,279,500,-59.71083451,41.32738085,-80.79864913,1,0.16,0.14,-0.31,5,-7,-9,-551,282,-177,-0.57,-2.45,-81.9,1,-0.03,0.11,-0.02,1,-4,-11,72,600,435,"A"
117,24.6,-5.18,17,-0.31,0.18,-0.34,-22,62,-153,92,592,-352,163,-59.5,81.3,32,0.26,-0.5,0.77,-300,-43,-77,-424,289,508,-124.9045772,0,32.17505544,5,-0.37,0.16,0.43,0,-45,15,-551,300,-154,0.19,-2.1,-81.4,1,0,0.1,0.02,-1,4,-10,81,591,419,"A"
115,25.2,-8.21,18,-0.37,0.19,-0.36,-16,61,-160,85,600,-328,164,-60,79.8,32,0.24,-0.48,0.8,-300,-43,-75,-423,286,513,-117.5536148,-34.22407133,18.99138214,5,-0.14,0.16,0.02,-16,-44,9,-552,292,-165,0.28,-1.87,-81.2,1,-0.02,0.08,-0.02,2,1,-10,83,596,418,"A"
114,25.4,-8.83,18,-0.37,0.18,-0.38,-15,61,-161,78,598,-325,164,-60.1,79.5,32,0.24,-0.5,0.8,-300,-42,-77,-419,279,506,-93.66687474,-62.09575195,11.21221197,5,-0.1,0.19,0,-26,-36,5,-556,295,-169,0.29,-1.85,-81.2,1,-0.03,0.08,-0.02,1,-1,-7,82,593,415,"A"
112,26.2,-11.6,17,-0.29,0.11,-0.31,-3,58,-155,67,596,-314,165,-60.5,78.3,32,0.24,-0.51,0.85,-300,-44,-79,-419,284,508,-125.3831408,-24.96329494,19.1199992,5,-0.03,0.22,0.18,-13,-50,10,-543,302,-170,0.16,-1.84,-80.9,1,0.02,0.11,-0.02,0,0,-7,85,594,423,"A"
111,26.7,-12.7,17,-0.16,0.1,-0.23,-6,59,-159,65,602,-327,166,-60.7,77.4,32,0.24,-0.5,0.82,-299,-45,-77,-424,285,506,-110.65321,-2.484008946,46.34933654,4,0.03,0.1,-0.13,-1,-36,18,-546,294,-168,0.22,-1.76,-80.9,2,-0.06,0.03,0.08,15,9,-3,81,587,414,"A"
111,27,-13.5,17,0,0.08,-0.16,-12,61,-156,54,607,-321,167,-61.2,76.2,32,0.27,-0.48,0.75,-300,-42,-80,-421,285,516,-114.0103815,-19.77571279,37.72685677,4,-0.16,0.06,-0.03,-8,-37,15,-553,292,-149,0.77,-1.81,-80.9,1,0,0.08,-0.07,-4,5,-9,87,594,413,"A"
111,27.1,-13.6,17,0.05,0.08,-0.13,-12,62,-157,55,602,-317,167,-61.5,75.6,32,0.29,-0.47,0.72,-299,-42,-79,-417,278,503,-116.0811224,-34.29638559,21.56641542,3,-0.13,0.08,-0.07,-11,-30,7,-547,306,-152,0.78,-1.6,-80.9,2,-0.03,0.03,-0.07,-1,9,-13,86,586,419,"A"
111,27.2,-13.8,17,0.08,0.1,-0.13,-18,61,-156,51,596,-316,167,-62,74.5,32,0.29,-0.47,0.74,-299,-42,-74,-421,286,506,-110.6,-34.2,30.3,3,-0.08,0.14,0.07,-9,-24,8,-557,292,-162,0.61,-1.65,-81.2,2,-0.16,-0.03,-0.26,-4,8,-13,79,596,420,"A"
111,27.2,-13.8,17,0.08,0.08,-0.11,-18,60,-155,53,601,-322,168,-62.1,74.2,32,0.29,-0.47,0.75,-299,-43,-73,-416,279,503,-113.4998335,-22.86197132,36.41317954,3,-0.1,0.16,0.08,-7,-28,11,-552,291,-156,0.35,-1.75,-81.3,1,-0.19,-0.03,-0.33,1,1,-10,73,597,435,"A"
111,27.2,-13.8,17,0.1,0.08,-0.11,-19,62,-155,46,602,-328,168,-62.2,73.9,32,0.27,-0.48,0.75,-300,-44,-75,-421,276,507,-113.8119228,-17.66292015,39.05637998,3,-0.1,0.19,0.1,-6,-31,13,-556,292,-166,0.01,-1.93,-81.4,1,-0.22,-0.03,-0.33,7,-2,-7,74,602,425,"A"
